IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
212.83.42.99    | 7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.43.207   | Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh  | 8001   | 8006  | 8012     | none                  | 3.0.10  | 3604001754
51.68.202.157   | 4uMnbhuR7bz9ZzFmPmieLNJD59Enajx5a3KAe4BFuqKP | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
185.26.11.159   | dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
51.89.19.252    | 7WLaXpycgBiNVSD1QQwTyHevemVpfcSAEQx1Mjq1QCmj | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
46.166.162.143  | 5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4 | 8501   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
23.111.240.159  | 7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84 | 25000  | 11222 | 11228    | none                  | 3.0.9   | 3604001754
86.105.224.79   | FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
207.148.14.220  | CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB | 8000   | 8003  | 8009     | 207.148.14.220:8899   | 3.0.10  | 3604001754
79.127.231.171  | 6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
15.235.232.142  | idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
5.199.164.131   | DeXsDvvZzKhVux4YfDFE6p4acJLGzr8yKt5pSTjzZB8t | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
91.189.181.98   | 8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
5.199.172.167   | 3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS | 8001   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
66.165.233.62   | 12i8gndWWWMTRzJBFhnYkobNgZB3XMUUJq75HeUrshrk | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
177.54.154.7    | DKSy9mQn63487j7oXHxqmykLEYUA3akTHm1QNPgDLGN8 | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
208.91.109.37   | GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ | 8001   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
84.32.186.112   | 2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg | 8001   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
103.109.101.7   | icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE  | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
198.13.134.44   | 6aDs9tUm2gErcPn2c1TZnp5cu2bQV9BzyuwW4baWQYd4 | 8001   | 9001  | 9007     | 198.13.134.44:8899    | 0.712.30006| 3604001754
86.54.152.247   | JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB | 8001   | 8031  | 8037     | none                  | 0.712.30006| 3604001754
208.91.110.216  | 6PvHaibtZhuba14dzbhGFJRASYX3Ka2oviRzSbXV2wYC | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
67.213.118.59   | sce2zXNjLpPMcSCATTrLiQhAAvHNNMKypTFVtg2H37U  | 8001   | 8004  | 8010     | none                  | 4.0.0   | 2823985021
45.152.160.58   | Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet | 8001   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
145.239.161.167 | RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4  | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
64.130.43.206   | Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S | 8000   | 11222 | 11228    | 64.130.43.206:8899    | 3.0.7   | 3604001754
85.195.124.221  | Hsvo1wzKVUpucHm2z749ZpMA6K4FSpaKPmoG7uEQgw2S | 8001   | 8902  | 8908     | 85.195.124.221:8899   | 3.0.10  | 3604001754
45.45.156.250   | FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ | 8001   | 11222 | 11228    | 45.45.156.250:8899    | 3.0.10  | 3604001754
5.101.137.205   | EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4 | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
84.32.32.16     | EATpCzQNs8BzZh1mx1hXMAJm3o1MLXakTXr4UEmcsY7f | 8001   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
66.165.233.78   | 5N8rWeZbNWLJDYTohNfpH4JAXiPhnicVYKrucW1shrk  | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
67.213.122.73   | prt1st4RSxAt32ams4zsXCe1kavzmKeoR7eh1sdYRXW  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.40.158   | H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.41.139   | 3MVdbyD3niYjAj1uskREY5UsxqNj4nvPHn8fCMahdM71 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
93.115.25.176   | MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33  | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
5.61.209.4      | 4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
74.118.142.195  | EKHbiK7QTYk6LhfZwbh5VTrnAruHPofAU2rNx2iobpnX | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
45.32.138.46    | GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf | 8002   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
208.91.110.41   | FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp | 8000   | 8003  | 8009     | none                  | 0.712.30006| 3604001754
185.191.117.75  | SENDa18d6LsC1f85AJXXMncBxQyFQKSJWZ1jaop5K87  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
64.176.12.167   | bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
195.12.227.249  | DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL | 8001   | 9001  | 9007     | 195.12.227.249:8899   | 0.712.30006| 3604001754
64.130.52.45    | CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1 | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
64.130.32.181   | BULKzVM41WAyQZfL34vxqdsYwEYH9mJAJyzRS4xraf8b | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.76.138.60    | HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
198.13.130.47   | 4c9xJ6qPD5nUxxko13j7YD1nUsjX1rrgh7qaoivyos6r | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
47.76.169.204   | Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.209.54.47    | FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.63.72    | mce2QVkKHe1dyuNdRSXUreZkpQVnFxcPBdM9Ya5Hns9  | 8001   | 8004  | 8010     | none                  | 4.0.0   | 2823985021
45.139.132.43   | FEtkEYC16YG4ANgohvGUhobZMTSKmNKJc5h8QvpRazrA | 8000   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
84.32.186.117   | ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
202.8.8.186     | peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx  | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
64.34.80.81     | DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
51.77.236.177   | 4vcmYPfLztUckU3c3FvXDwSq8aDNDqwEpvEiqAv97LGJ | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
85.195.82.129   | 8fgVyXq7qjJXRjbVXvXzzgxEfTNmtoA4LnVy3gyQdJ7q | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
189.1.171.191   | LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
72.251.3.228    | 6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4 | 8001   | 8023  | 8029     | none                  | 3.0.7   | 3604001754
84.32.186.134   | GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5 | 8301   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.63.125   | CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A | 8001   | 9001  | 9007     | 64.130.63.125:8899    | 0.712.30006| 3604001754
64.130.40.172   | rsbp8zMHbGCpLoRktmsjspYv77VcjxAzH1KxPCD9BiU  | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
104.204.140.125 | UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT  | 8000   | 11222 | 11228    | none                  | 3.0.7   | 3604001754
74.118.139.37   | ANC1u9sY36q3mi2MyVhtz71un8yLgTsFBUuyLcSPzKsk | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
109.94.99.175   | mds3Df1ieBonG2qS8ZoKTqshq5MgTUNfZgc78cjiCdq  | 8001   | 9300  | 9306     | none                  | 3.1.0   | 4034324467
109.94.99.161   | scb2TYPmwHgKxXJaJNq6gHKwYkVyLKx58hz9RbCKZZR  | 8001   | 8004  | 8010     | none                  | 3.1.0   | 3652419286
149.12.64.220   | 6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
64.130.42.67    | A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4 | 8000   | 8003  | 8009     | 64.130.42.67:8899     | 3.0.6   | 3604001754
38.244.189.211  | E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
5.187.35.214    | NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH  | 8001   | 8004  | 8010     | none                  | 2.3.13  | 2142755730
67.209.54.77    | BG8WtWB5wYHFWxTVgJ9bUsMrue1m4NDB1mDvsfwD1e2Z | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
198.13.134.51   | 6MiEjXqYksCtKnJpvAp3CAoEZnnWZyoSxu41HCzAYNdc | 8001   | 11222 | 11228    | none                  | 0.712.30006| 3604001754
45.32.201.68    | CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
202.8.10.164    | BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
177.54.159.107  | SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU  | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
102.211.135.184 | chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
178.250.154.158 | 2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd | 8000   | 8003  | 8009     | 178.250.154.158:8899  | 3.0.10  | 3604001754
95.168.172.74   | 7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.55.54    | 722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
216.238.116.244 | 5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.26.9.113    | BaDhUB1eWfunwD21Tu3WywyYQ9wZx5hS9WXeHHNGZUPy | 8001   | 8003  | 8009     | 185.26.9.113:8899     | 2.3.6   | 3640012085
45.152.160.234  | fhT6kkkJfBAkG8C5CPBQJqyiNfW47NSLhAQFvBFYmio  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
45.139.132.159  | DqRT482tSPAyo9LAyXnqT1wgPFVwFTVFrT5oH1Wv2gyx | 8000   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
92.42.110.111   | PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
66.42.82.69     | 6mCzwUFcdTuz6fFJRA8nY1iXNRJqPpXU1PvCfANfVXhh | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
155.138.129.241 | HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq | 28900  | 11222 | 11228    | none                  | 3.0.10  | 3604001754
45.152.160.195  | 8WKbFye8HjNa3rBvx5jEd9gYtfLLXwXg3wzVhavvMSva | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
104.204.140.187 | BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
23.111.240.205  | CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL | 8000   | 11222 | 11228    | none                  | 3.0.9   | 3604001754
216.18.218.182  | HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
67.213.121.135  | 7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
45.135.201.200  | N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
103.106.58.21   | xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE  | 8001   | 9001  | 9007     | 103.106.58.21:8899    | 0.713.30008| 3604001754
198.244.253.219 | yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt  | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
45.139.133.169  | By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
5.187.35.137    | FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
185.26.10.33    | q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot  | 8001   | 8023  | 8029     | none                  | 3.0.7   | 3604001754
67.213.122.59   | DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT | 8000   | 11222 | 11228    | none                  | 3.0.8   | 3604001754
84.32.97.2      | 9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.41.141   | 82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
89.42.231.233   | 3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
136.244.119.14  | BhNnboEZb3mKkVADMH11cYGWCqefAfmhzx5rU4eRTKGY | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
169.155.168.182 | vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D  | 8001   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
46.229.232.134  | Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86 | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
109.94.99.165   | scb1Z7du8NVSaHFXsafSjRdXr6xBjWR3iugikL739Y1  | 8001   | 8004  | 8010     | none                  | 3.1.0   | 3652419286
161.178.136.68  | 5Kr4MQhMLYTbkyoi3pf66NAHhbrv7DaP5DRx7HWkTDsb | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
185.191.117.70  | 2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
45.139.132.226  | grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
103.14.27.11    | te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
5.151.82.131    | 6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
64.176.168.67   | AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
57.128.187.43   | 8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr | 9001   | 9004  | 9010     | none                  | 3.0.9   | 3604001754
31.128.59.209   | CNRyYnXZjryxNdSUwztdmVFVuQPXvugQ1d2wtRTjjTb3 | 8000   | 11222 | 11228    | none                  | 2.3.6   | 3640012085
51.81.39.62     | 65X8fBUTLBcHqTxUCscB2kfMeQxcNh6ZSSPbCcHi3Xxu | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
38.19.200.33    | STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
185.189.47.160  | 74Xkp2iLXm315h69sFRiCFjmKnaWkMV8W2LgJwPRSgN5 | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
45.32.145.163   | 49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb | 8001   | 11222 | 11228    | none                  | 3.0.7   | 3604001754
5.187.35.213    | 6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
80.76.51.108    | 4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
46.166.162.136  | 58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn | 12000  | 12003 | 12009    | none                  | 3.0.7   | 3604001754
66.245.195.174  | HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB | 8001   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
91.189.180.214  | 5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
72.46.87.59     | CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.42.195   | 3mWHXRvacepHvzpCx5nhVJWhdLy4nok6hmpegDXDYfTr | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
185.92.120.157  | Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
177.54.154.11   | GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt | 8001   | 5004  | 5010     | 177.54.154.11:18899   | 3.0.10  | 3604001754
5.61.209.10     | 7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v | 8000   | 5004  | 5010     | none                  | 3.0.8   | 3604001754
64.130.33.190   | mds2fZEpJP688PqJHvfLxGyf2VFrcNkvjuUxNYCwjrq  | 8001   | 8004  | 8010     | none                  | 4.0.0   | 2823985021
103.106.58.73   | ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR  | 8000   | 8003  | 8009     | 103.106.58.73:8899    | 3.0.6   | 3604001754
103.88.234.127  | axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
57.129.144.69   | 4DraK9wUrMSpzbGjUbSWTHAhJimMyB49HyKhvfwe6e51 | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
84.32.103.29    | 8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
103.50.32.193   | jntr1vkzvSujfckGR6ANmFmirVoPBMNr5XJGKP5uDQA  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
103.219.171.153 | 7tqeaFKsg2K9xKnQWe61w71AtCZVMQvG4hbFAiFAngYw | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
35.88.175.229   | 5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux | 37000  | 37003 | 37009    | none                  | 3.0.6   | 3604001754
102.211.135.162 | dcntruDNP5SEcGV4RxnsqXFURdDZGT3DTQv68Q8H7Vu  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.42.114   | Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24 | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
3.115.51.244    | G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM | 8000   | 8003  | 8009     | 3.115.51.244:8899     | 3.0.10  | 3604001754
64.130.63.45    | Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
109.94.97.183   | G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
177.54.154.223  | adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
146.0.249.83    | 3C2cXXVHCm2w2EWnHUNxhtZCB2EMv2AeJ4TpW5ws18fi | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
66.165.251.122  | kREnNfJrPEHbrjSQDxmxZdGmN6hi7ewXZ3UZTURshrk  | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
177.54.155.251  | 9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.134.66.2    | NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
89.42.231.167   | FnRqe316RrxVBv85EzMgcuWaVLZYYuyEq9znJnSZAu55 | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
67.213.122.13   | SKYzJwMV6uX83pkytP5FFLFFtwi4yBfdg1CmDu675C5  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
66.245.192.247  | 5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5 | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
141.98.217.155  | 3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt | 8001   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
84.32.71.206    | 4pLZNzTapt1dGg2gg5nj3DzXhUHXy6T8izy5NUN9jnEs | 8001   | 11002 | 11008    | none                  | 3.0.8   | 3604001754
185.26.11.145   | sTEVErNNwF2qPnV6DuNPkWpEyCt4UU6k2Y3Hyn7WUFu  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
52.197.195.121  | 9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ | 8000   | 8003  | 8009     | 52.197.195.121:8899   | 3.0.9   | 3604001754
64.130.41.54    | makot6hiF2ZEWy1yPF5otx73VuXpP5SCUeCbZiiGSt4  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
64.130.52.39    | FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9 | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
37.61.220.2     | EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m | 8002   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.91.110.228  | Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re  | 9001   | 9004  | 9010     | none                  | 3.0.7   | 3604001754
103.106.59.211  | AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.213.120.33   | XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr  | 8000   | 8003  | 8009     | 67.213.120.33:8899    | 3.0.6   | 3604001754
57.128.72.192   | 8n9KRHDRDuZErZwdwzhtsTFJxmHqgCQ4ddZcdk6GMzvQ | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
3.79.241.54     | 9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ | 8000   | 8003  | 8009     | 3.79.241.54:8899      | 3.0.6   | 3604001754
38.92.24.108    | SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH  | 8000   | 8003  | 8009     | 38.92.24.108:8899     | 3.0.10  | 3604001754
104.238.152.251 | 7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
192.41.71.184   | parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS  | 8000   | 5004  | 5010     | none                  | 3.0.6   | 3604001754
45.139.132.173  | 3WDh9HgusCujDmXCVhophLrHvoKHQd1Sd4uFHz1Awo35 | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
